Year,State,Age Group (Years),State Rate,State Births,U.S. Births,U.S. Birth Rate,Unit
2008,Florida,15-19 years,40,24077,434758,40.2,"per 1,000"
2008,Georgia,15-19 years,50,17273,434758,40.2,"per 1,000"
2008,Hawaii,15-19 years,38.9,1625,434758,40.2,"per 1,000"
2008,Idaho,15-19 years,39.6,2261,434758,40.2,"per 1,000"
2008,Illinois,15-19 years,38.5,17410,434758,40.2,"per 1,000"
2008,Indiana,15-19 years,41.2,9607,434758,40.2,"per 1,000"
2008,Iowa,15-19 years,33.4,3591,434758,40.2,"per 1,000"
2008,Kansas,15-19 years,44.1,4403,434758,40.2,"per 1,000"
2008,Kentucky,15-19 years,52.5,7636,434758,40.2,"per 1,000"
2008,Louisiana,15-19 years,54,8817,434758,40.2,"per 1,000"
2008,Maine,15-19 years,25,1117,434758,40.2,"per 1,000"
2008,Maryland,15-19 years,32.6,6560,434758,40.2,"per 1,000"
2008,Massachusetts,15-19 years,19.8,4586,434758,40.2,"per 1,000"
2008,Michigan,15-19 years,32.3,11985,434758,40.2,"per 1,000"
2008,Minnesota,15-19 years,26.5,4885,434758,40.2,"per 1,000"
2008,Mississippi,15-19 years,64,7193,434758,40.2,"per 1,000"
2008,Missouri,15-19 years,43.5,9160,434758,40.2,"per 1,000"
2008,Montana,15-19 years,38.9,1312,434758,40.2,"per 1,000"
2008,Nebraska,15-19 years,35.8,2286,434758,40.2,"per 1,000"
2008,Nevada,15-19 years,49.1,4262,434758,40.2,"per 1,000"
2008,New Hampshire,15-19 years,19.1,902,434758,40.2,"per 1,000"
2008,New Jersey,15-19 years,24,7008,434758,40.2,"per 1,000"
2008,New Mexico,15-19 years,61.4,4540,434758,40.2,"per 1,000"
2008,New York,15-19 years,25.5,17289,434758,40.2,"per 1,000"
2008,North Carolina,15-19 years,47.3,15136,434758,40.2,"per 1,000"
2008,North Dakota,15-19 years,28.3,666,434758,40.2,"per 1,000"
2008,Ohio,15-19 years,39.5,16204,434758,40.2,"per 1,000"
2008,Oklahoma,15-19 years,57.8,7494,434758,40.2,"per 1,000"
2008,Oregon,15-19 years,35.6,4476,434758,40.2,"per 1,000"
2008,Pennsylvania,15-19 years,30.4,13724,434758,40.2,"per 1,000"
2008,Rhode Island,15-19 years,27.6,1124,434758,40.2,"per 1,000"
2008,South Carolina,15-19 years,51.2,8329,434758,40.2,"per 1,000"
2008,South Dakota,15-19 years,39.1,1117,434758,40.2,"per 1,000"
2008,Tennessee,15-19 years,52.2,11157,434758,40.2,"per 1,000"
2008,Texas,15-19 years,60.7,54284,434758,40.2,"per 1,000"
2008,Total U.S.,15-19 years,40.2,434758,434758,40.2,"per 1,000"
2008,Utah,15-19 years,34.6,3749,434758,40.2,"per 1,000"
2008,Vermont,15-19 years,20.3,472,434758,40.2,"per 1,000"
2008,Virginia,15-19 years,32.5,8801,434758,40.2,"per 1,000"
2008,Washington,15-19 years,32.8,7386,434758,40.2,"per 1,000"
2008,West Virginia,15-19 years,46.9,2772,434758,40.2,"per 1,000"
2008,Wisconsin,15-19 years,30.3,6041,434758,40.2,"per 1,000"
2008,Wyoming,15-19 years,47.5,879,434758,40.2,"per 1,000"
2009,Alabama,15-19 years,48.3,8205,409802,37.9,"per 1,000"
2009,Alaska,15-19 years,43.2,1106,409802,37.9,"per 1,000"
2009,Arizona,15-19 years,48.6,10874,409802,37.9,"per 1,000"
2009,Arkansas,15-19 years,57.8,5753,409802,37.9,"per 1,000"
2009,California,15-19 years,34.9,47831,409802,37.9,"per 1,000"
2009,Colorado,15-19 years,37.7,6203,409802,37.9,"per 1,000"
2009,Connecticut,15-19 years,21.2,2605,409802,37.9,"per 1,000"
2009,Delaware,15-19 years,33.5,1081,409802,37.9,"per 1,000"
2009,District of Columbia,15-19 years,48.5,1034,409802,37.9,"per 1,000"
2009,Florida,15-19 years,36.6,22021,409802,37.9,"per 1,000"
2009,Georgia,15-19 years,47,16345,409802,37.9,"per 1,000"
2009,Hawaii,15-19 years,37,1547,409802,37.9,"per 1,000"
2009,Idaho,15-19 years,35.9,2038,409802,37.9,"per 1,000"
2009,Illinois,15-19 years,35.9,16196,409802,37.9,"per 1,000"
2009,Indiana,15-19 years,40.8,9527,409802,37.9,"per 1,000"
2009,Iowa,15-19 years,32.1,3421,409802,37.9,"per 1,000"
2009,Kansas,15-19 years,42.7,4233,409802,37.9,"per 1,000"
2009,Kentucky,15-19 years,49.7,7208,409802,37.9,"per 1,000"
2009,Louisiana,15-19 years,51.7,8413,409802,37.9,"per 1,000"
2009,Maine,15-19 years,24,1047,409802,37.9,"per 1,000"
2009,Maryland,15-19 years,30.7,6140,409802,37.9,"per 1,000"
2009,Massachusetts,15-19 years,19.5,4482,409802,37.9,"per 1,000"
2009,Michigan,15-19 years,31.9,11709,409802,37.9,"per 1,000"
2009,Minnesota,15-19 years,24.1,4384,409802,37.9,"per 1,000"
2009,Mississippi,15-19 years,62.2,6945,409802,37.9,"per 1,000"
2009,Missouri,15-19 years,40.6,8499,409802,37.9,"per 1,000"
2009,Montana,15-19 years,38.4,1264,409802,37.9,"per 1,000"
2009,Nebraska,15-19 years,34.8,2209,409802,37.9,"per 1,000"
2009,Nevada,15-19 years,44,3879,409802,37.9,"per 1,000"
2009,New Hampshire,15-19 years,16.4,765,409802,37.9,"per 1,000"
2009,New Jersey,15-19 years,22,6408,409802,37.9,"per 1,000"
2009,New Mexico,15-19 years,60.3,4438,409802,37.9,"per 1,000"
2009,New York,15-19 years,24.2,16306,409802,37.9,"per 1,000"
2009,North Carolina,15-19 years,43.7,14093,409802,37.9,"per 1,000"
2009,North Dakota,15-19 years,28.7,663,409802,37.9,"per 1,000"
2009,Ohio,15-19 years,37.9,15445,409802,37.9,"per 1,000"
2009,Oklahoma,15-19 years,57.4,7451,409802,37.9,"per 1,000"
2009,Oregon,15-19 years,32.5,4063,409802,37.9,"per 1,000"
2009,Pennsylvania,15-19 years,28.7,12850,409802,37.9,"per 1,000"
2009,Rhode Island,15-19 years,25.8,1051,409802,37.9,"per 1,000"
2009,South Carolina,15-19 years,47,7651,409802,37.9,"per 1,000"
2009,South Dakota,15-19 years,38.7,1092,409802,37.9,"per 1,000"
2009,Tennessee,15-19 years,48.4,10378,409802,37.9,"per 1,000"
2009,Texas,15-19 years,57.9,52656,409802,37.9,"per 1,000"
2009,Total U.S.,15-19 years,37.9,409802,409802,37.9,"per 1,000"
2009,Utah,15-19 years,30.7,3349,409802,37.9,"per 1,000"
2009,Vermont,15-19 years,17.3,393,409802,37.9,"per 1,000"
2009,Virginia,15-19 years,30.4,8228,409802,37.9,"per 1,000"
2009,Washington,15-19 years,30.4,6866,409802,37.9,"per 1,000"
2009,West Virginia,15-19 years,48.2,2845,409802,37.9,"per 1,000"
2009,Wisconsin,15-19 years,29.4,5798,409802,37.9,"per 1,000"
2009,Wyoming,15-19 years,43.4,814,409802,37.9,"per 1,000"
2010,Alabama,15-19 years,43.6,7343,367678,34.2,"per 1,000"
2010,Alaska,15-19 years,38.3,956,367678,34.2,"per 1,000"
2010,Arizona,15-19 years,41.9,9389,367678,34.2,"per 1,000"
2010,Arkansas,15-19 years,52.5,5229,367678,34.2,"per 1,000"
2010,California,15-19 years,31.5,43149,367678,34.2,"per 1,000"
2010,Colorado,15-19 years,33.4,5474,367678,34.2,"per 1,000"
2010,Connecticut,15-19 years,18.7,2274,367678,34.2,"per 1,000"
2010,Delaware,15-19 years,30.5,974,367678,34.2,"per 1,000"
2010,District of Columbia,15-19 years,45.4,951,367678,34.2,"per 1,000"
2010,Florida,15-19 years,32,19127,367678,34.2,"per 1,000"
2010,Georgia,15-19 years,41.4,14378,367678,34.2,"per 1,000"
2010,Hawaii,15-19 years,32.5,1347,367678,34.2,"per 1,000"
2010,Idaho,15-19 years,33,1863,367678,34.2,"per 1,000"
2010,Illinois,15-19 years,33,14798,367678,34.2,"per 1,000"
2010,Indiana,15-19 years,37.3,8665,367678,34.2,"per 1,000"
2010,Iowa,15-19 years,28.6,3017,367678,34.2,"per 1,000"
2010,Kansas,15-19 years,39.3,3865,367678,34.2,"per 1,000"
2010,Kentucky,15-19 years,46.2,6684,367678,34.2,"per 1,000"
2010,Louisiana,15-19 years,47.7,7689,367678,34.2,"per 1,000"
2010,Maine,15-19 years,21.4,917,367678,34.2,"per 1,000"
2010,Maryland,15-19 years,27.3,5396,367678,34.2,"per 1,000"
2010,Massachusetts,15-19 years,17.2,3909,367678,34.2,"per 1,000"
2010,Michigan,15-19 years,30.1,10835,367678,34.2,"per 1,000"
2010,Minnesota,15-19 years,22.5,4035,367678,34.2,"per 1,000"
2010,Mississippi,15-19 years,55,6077,367678,34.2,"per 1,000"
2010,Missouri,15-19 years,37.1,7669,367678,34.2,"per 1,000"
2010,Montana,15-19 years,35,1128,367678,34.2,"per 1,000"
2010,Nebraska,15-19 years,31.1,1958,367678,34.2,"per 1,000"
2010,Nevada,15-19 years,38.6,3421,367678,34.2,"per 1,000"
2010,New Hampshire,15-19 years,15.7,722,367678,34.2,"per 1,000"
2010,New Jersey,15-19 years,20.1,5793,367678,34.2,"per 1,000"
2010,New Mexico,15-19 years,53,3872,367678,34.2,"per 1,000"
2010,New York,15-19 years,22.7,15126,367678,34.2,"per 1,000"
2010,North Carolina,15-19 years,38.3,12309,367678,34.2,"per 1,000"
2010,North Dakota,15-19 years,28.8,659,367678,34.2,"per 1,000"
2010,Ohio,15-19 years,34.1,13752,367678,34.2,"per 1,000"
2010,Oklahoma,15-19 years,50.4,6496,367678,34.2,"per 1,000"
2010,Oregon,15-19 years,28.2,3496,367678,34.2,"per 1,000"
2010,Pennsylvania,15-19 years,27,11959,367678,34.2,"per 1,000"
2010,Rhode Island,15-19 years,22.3,891,367678,34.2,"per 1,000"
2010,South Carolina,15-19 years,42.6,6849,367678,34.2,"per 1,000"
2010,South Dakota,15-19 years,34.9,975,367678,34.2,"per 1,000"
2010,Tennessee,15-19 years,43.2,9254,367678,34.2,"per 1,000"
2010,Texas,15-19 years,52.2,47751,367678,34.2,"per 1,000"
2010,Total U.S.,15-19 years,34.2,367678,367678,34.2,"per 1,000"
2010,Utah,15-19 years,27.9,3049,367678,34.2,"per 1,000"
2010,Vermont,15-19 years,17.9,401,367678,34.2,"per 1,000"
2010,Virginia,15-19 years,27.4,7374,367678,34.2,"per 1,000"
2010,Washington,15-19 years,26.7,6002,367678,34.2,"per 1,000"
2010,West Virginia,15-19 years,44.8,2608,367678,34.2,"per 1,000"
2010,Wisconsin,15-19 years,26.2,5100,367678,34.2,"per 1,000"
2010,Wyoming,15-19 years,39,723,367678,34.2,"per 1,000"
2013,Idaho,15-19 years,25.7,1425,274641,26.6,"per 1,000"
2011,Alabama,15-19 years,40.5,6609,329772,31.3,"per 1,000"
2011,Alaska,15-19 years,36.2,880,329772,31.3,"per 1,000"
2011,Arizona,15-19 years,38.5,8402,329772,31.3,"per 1,000"
2011,Arkansas,15-19 years,50.7,4845,329772,31.3,"per 1,000"
2011,California,15-19 years,28.7,38303,329772,31.3,"per 1,000"
2011,Colorado,15-19 years,28.9,4734,329772,31.3,"per 1,000"
2011,Connecticut,15-19 years,16.4,2020,329772,31.3,"per 1,000"
2011,Delaware,15-19 years,29.3,900,329772,31.3,"per 1,000"
2011,District of Columbia,15-19 years,42.8,879,329772,31.3,"per 1,000"
2011,Florida,15-19 years,29.5,17125,329772,31.3,"per 1,000"
2011,Georgia,15-19 years,38.2,12991,329772,31.3,"per 1,000"
2011,Hawaii,15-19 years,30,1199,329772,31.3,"per 1,000"
2011,Idaho,15-19 years,27.7,1584,329772,31.3,"per 1,000"
2011,Illinois,15-19 years,29.5,13026,329772,31.3,"per 1,000"
2011,Indiana,15-19 years,34.8,7917,329772,31.3,"per 1,000"
2011,Iowa,15-19 years,25.3,2665,329772,31.3,"per 1,000"
2011,Kansas,15-19 years,35.4,3493,329772,31.3,"per 1,000"
2011,Kentucky,15-19 years,43.5,6111,329772,31.3,"per 1,000"
2011,Louisiana,15-19 years,45.1,6970,329772,31.3,"per 1,000"
2011,Maine,15-19 years,20.8,867,329772,31.3,"per 1,000"
2011,Maryland,15-19 years,24.7,4797,329772,31.3,"per 1,000"
2011,Massachusetts,15-19 years,15.4,3478,329772,31.3,"per 1,000"
2011,Michigan,15-19 years,27.8,9658,329772,31.3,"per 1,000"
2011,Minnesota,15-19 years,19.3,3464,329772,31.3,"per 1,000"
2011,Mississippi,15-19 years,50.2,5363,329772,31.3,"per 1,000"
2011,Missouri,15-19 years,34.5,6944,329772,31.3,"per 1,000"
2011,Montana,15-19 years,29.2,930,329772,31.3,"per 1,000"
2011,Nebraska,15-19 years,27.2,1731,329772,31.3,"per 1,000"
2011,Nevada,15-19 years,36.1,3073,329772,31.3,"per 1,000"
2011,New Hampshire,15-19 years,13.7,629,329772,31.3,"per 1,000"
2011,New Jersey,15-19 years,18.7,5358,329772,31.3,"per 1,000"
2011,New Mexico,15-19 years,48.8,3452,329772,31.3,"per 1,000"
2011,New York,15-19 years,21.2,13718,329772,31.3,"per 1,000"
2011,North Carolina,15-19 years,34.9,11070,329772,31.3,"per 1,000"
2011,North Dakota,15-19 years,28.2,647,329772,31.3,"per 1,000"
2011,Ohio,15-19 years,31.5,12338,329772,31.3,"per 1,000"
2011,Oklahoma,15-19 years,47.8,6025,329772,31.3,"per 1,000"
2011,Oregon,15-19 years,25.8,3134,329772,31.3,"per 1,000"
2011,Pennsylvania,15-19 years,24.9,10816,329772,31.3,"per 1,000"
2011,Rhode Island,15-19 years,21.3,831,329772,31.3,"per 1,000"
2011,South Carolina,15-19 years,39.1,6026,329772,31.3,"per 1,000"
2011,South Dakota,15-19 years,34.3,964,329772,31.3,"per 1,000"
2011,Tennessee,15-19 years,40.8,8497,329772,31.3,"per 1,000"
2011,Texas,15-19 years,46.9,42748,329772,31.3,"per 1,000"
2011,Total U.S.,15-19 years,31.3,329772,329772,31.3,"per 1,000"
2011,Utah,15-19 years,23.1,2542,329772,31.3,"per 1,000"
2011,Vermont,15-19 years,16.8,375,329772,31.3,"per 1,000"
2011,Virginia,15-19 years,24.5,6524,329772,31.3,"per 1,000"
2011,Washington,15-19 years,25.4,5530,329772,31.3,"per 1,000"
2011,West Virginia,15-19 years,43.5,2461,329772,31.3,"per 1,000"
2011,Wisconsin,15-19 years,23.2,4504,329772,31.3,"per 1,000"
2011,Wyoming,15-19 years,35.2,625,329772,31.3,"per 1,000"
2012,Alabama,15-19 years,39.2,6195,305388,29.4,"per 1,000"
2012,Alaska,15-19 years,34.5,817,305388,29.4,"per 1,000"
2012,Arizona,15-19 years,37.4,8119,305388,29.4,"per 1,000"
2012,Arkansas,15-19 years,45.7,4349,305388,29.4,"per 1,000"
2012,California,15-19 years,26.5,34890,305388,29.4,"per 1,000"
2012,Colorado,15-19 years,25.4,4154,305388,29.4,"per 1,000"
2012,Connecticut,15-19 years,15.1,1889,305388,29.4,"per 1,000"
2012,Delaware,15-19 years,25,761,305388,29.4,"per 1,000"
2012,District of Columbia,15-19 years,38.6,791,305388,29.4,"per 1,000"
2012,Florida,15-19 years,28,15952,305388,29.4,"per 1,000"
2012,Georgia,15-19 years,33.8,11488,305388,29.4,"per 1,000"
2012,Hawaii,15-19 years,28.1,1108,305388,29.4,"per 1,000"
2012,Idaho,15-19 years,28.3,1568,305388,29.4,"per 1,000"
2012,Illinois,15-19 years,27.9,12098,305388,29.4,"per 1,000"
2012,Indiana,15-19 years,33,7370,305388,29.4,"per 1,000"
2012,Iowa,15-19 years,24.1,2498,305388,29.4,"per 1,000"
2012,Kansas,15-19 years,34.1,3306,305388,29.4,"per 1,000"
2012,Kentucky,15-19 years,41.5,5689,305388,29.4,"per 1,000"
2012,Louisiana,15-19 years,43.1,6458,305388,29.4,"per 1,000"
2012,Maine,15-19 years,19.4,798,305388,29.4,"per 1,000"
2012,Maryland,15-19 years,22.1,4286,305388,29.4,"per 1,000"
2012,Massachusetts,15-19 years,14.1,3220,305388,29.4,"per 1,000"
2012,Michigan,15-19 years,26.3,8913,305388,29.4,"per 1,000"
2012,Minnesota,15-19 years,18.5,3295,305388,29.4,"per 1,000"
2012,Mississippi,15-19 years,46.1,4781,305388,29.4,"per 1,000"
2012,Missouri,15-19 years,32.2,6317,305388,29.4,"per 1,000"
2012,Montana,15-19 years,28.8,892,305388,29.4,"per 1,000"
2012,Nebraska,15-19 years,26.8,1671,305388,29.4,"per 1,000"
2012,Nevada,15-19 years,33.4,2863,305388,29.4,"per 1,000"
2012,New Hampshire,15-19 years,13.8,629,305388,29.4,"per 1,000"
2012,New Jersey,15-19 years,16.7,4772,305388,29.4,"per 1,000"
2012,New Mexico,15-19 years,47.5,3275,305388,29.4,"per 1,000"
2012,New York,15-19 years,19.7,12592,305388,29.4,"per 1,000"
2012,North Carolina,15-19 years,31.8,10077,305388,29.4,"per 1,000"
2012,North Dakota,15-19 years,26.5,603,305388,29.4,"per 1,000"
2012,Ohio,15-19 years,29.8,11437,305388,29.4,"per 1,000"
2012,Oklahoma,15-19 years,47.3,5844,305388,29.4,"per 1,000"
2012,Oregon,15-19 years,23.8,2851,305388,29.4,"per 1,000"
2012,Pennsylvania,15-19 years,23.7,10049,305388,29.4,"per 1,000"
2012,Rhode Island,15-19 years,19.9,760,305388,29.4,"per 1,000"
2012,South Carolina,15-19 years,36.6,5537,305388,29.4,"per 1,000"
2012,South Dakota,15-19 years,33.3,929,305388,29.4,"per 1,000"
2012,Tennessee,15-19 years,38.5,7910,305388,29.4,"per 1,000"
2012,Texas,15-19 years,44.4,40451,305388,29.4,"per 1,000"
2012,Total U.S.,15-19 years,29.4,305388,305388,29.4,"per 1,000"
2012,Utah,15-19 years,23.3,2494,305388,29.4,"per 1,000"
2012,Vermont,15-19 years,16.3,361,305388,29.4,"per 1,000"
2012,Virginia,15-19 years,22.9,6076,305388,29.4,"per 1,000"
2012,Washington,15-19 years,23.4,5017,305388,29.4,"per 1,000"
2012,West Virginia,15-19 years,44.1,2407,305388,29.4,"per 1,000"
2012,Wisconsin,15-19 years,21.9,4159,305388,29.4,"per 1,000"
2012,Wyoming,15-19 years,34.7,622,305388,29.4,"per 1,000"
2013,Alabama,15-19 years,34.3,5392,274641,26.6,"per 1,000"
2013,Alaska,15-19 years,30.3,708,274641,26.6,"per 1,000"
2013,Arizona,15-19 years,33.1,7232,274641,26.6,"per 1,000"
2013,Arkansas,15-19 years,43.5,4155,274641,26.6,"per 1,000"
2013,California,15-19 years,23.6,30505,274641,26.6,"per 1,000"
2013,Colorado,15-19 years,23.4,3834,274641,26.6,"per 1,000"
2013,Connecticut,15-19 years,12.9,1606,274641,26.6,"per 1,000"
2013,Delaware,15-19 years,24.7,728,274641,26.6,"per 1,000"
2013,District of Columbia,15-19 years,32.1,637,274641,26.6,"per 1,000"
2013,Florida,15-19 years,24.6,13962,274641,26.6,"per 1,000"
2013,Georgia,15-19 years,30.5,10322,274641,26.6,"per 1,000"
2013,Hawaii,15-19 years,25.1,976,274641,26.6,"per 1,000"
2013,Illinois,15-19 years,24.6,10525,274641,26.6,"per 1,000"
2013,Indiana,15-19 years,30.3,6742,274641,26.6,"per 1,000"
2013,Iowa,15-19 years,22.1,2289,274641,26.6,"per 1,000"
2013,Kansas,15-19 years,29.6,2869,274641,26.6,"per 1,000"
2013,Kentucky,15-19 years,39.5,5410,274641,26.6,"per 1,000"
2013,Louisiana,15-19 years,39.2,5811,274641,26.6,"per 1,000"
2013,Maine,15-19 years,17.4,697,274641,26.6,"per 1,000"
2013,Maryland,15-19 years,19.4,3690,274641,26.6,"per 1,000"
2013,Massachusetts,15-19 years,12.1,2734,274641,26.6,"per 1,000"
2013,Michigan,15-19 years,23.6,7872,274641,26.6,"per 1,000"
2013,Minnesota,15-19 years,16.8,2950,274641,26.6,"per 1,000"
2013,Mississippi,15-19 years,42.6,4347,274641,26.6,"per 1,000"
2013,Missouri,15-19 years,30,5814,274641,26.6,"per 1,000"
2013,Montana,15-19 years,27.9,855,274641,26.6,"per 1,000"
2013,Nebraska,15-19 years,24.9,1552,274641,26.6,"per 1,000"
2013,Nevada,15-19 years,30.3,2604,274641,26.6,"per 1,000"
2013,New Hampshire,15-19 years,12.6,560,274641,26.6,"per 1,000"
2013,New Jersey,15-19 years,14.8,4188,274641,26.6,"per 1,000"
2013,New Mexico,15-19 years,43.3,2959,274641,26.6,"per 1,000"
2013,New York,15-19 years,17.7,11128,274641,26.6,"per 1,000"
2013,North Carolina,15-19 years,28.4,9020,274641,26.6,"per 1,000"
2013,North Dakota,15-19 years,24.1,563,274641,26.6,"per 1,000"
2013,Ohio,15-19 years,27.2,10352,274641,26.6,"per 1,000"
2013,Oklahoma,15-19 years,42.9,5310,274641,26.6,"per 1,000"
2013,Oregon,15-19 years,21.6,2594,274641,26.6,"per 1,000"
2013,Pennsylvania,15-19 years,20.9,8657,274641,26.6,"per 1,000"
2013,Rhode Island,15-19 years,17.7,659,274641,26.6,"per 1,000"
2013,South Carolina,15-19 years,31.6,4763,274641,26.6,"per 1,000"
2013,South Dakota,15-19 years,29.1,812,274641,26.6,"per 1,000"
2013,Tennessee,15-19 years,34.7,7105,274641,26.6,"per 1,000"
2013,Texas,15-19 years,41,37525,274641,26.6,"per 1,000"
2013,Total U.S.,15-19 years,26.6,274641,274641,26.6,"per 1,000"
2013,Utah,15-19 years,20.6,2254,274641,26.6,"per 1,000"
2013,Vermont,15-19 years,14.5,317,274641,26.6,"per 1,000"
2013,Virginia,15-19 years,20.1,5300,274641,26.6,"per 1,000"
2013,Washington,15-19 years,20.5,4386,274641,26.6,"per 1,000"
2013,West Virginia,15-19 years,40.1,2178,274641,26.6,"per 1,000"
2013,Wisconsin,15-19 years,19.6,3692,274641,26.6,"per 1,000"
2013,Wyoming,15-19 years,29.6,540,274641,26.6,"per 1,000"
2014,Alabama,15-19 years,32,5009,249078,24.2,"per 1,000"
2014,Alaska,15-19 years,27.8,645,249078,24.2,"per 1,000"
2014,Arizona,15-19 years,29.9,6622,249078,24.2,"per 1,000"
2014,Arkansas,15-19 years,39.5,3782,249078,24.2,"per 1,000"
2014,California,15-19 years,21.1,27025,249078,24.2,"per 1,000"
2014,Colorado,15-19 years,20.3,3377,249078,24.2,"per 1,000"
2014,Connecticut,15-19 years,11.5,1420,249078,24.2,"per 1,000"
2014,Delaware,15-19 years,20.7,616,249078,24.2,"per 1,000"
2014,District of Columbia,15-19 years,28.4,565,249078,24.2,"per 1,000"
2014,Florida,15-19 years,22.5,12816,249078,24.2,"per 1,000"
2014,Georgia,15-19 years,28.4,9661,249078,24.2,"per 1,000"
2014,Hawaii,15-19 years,23.1,893,249078,24.2,"per 1,000"
2014,Idaho,15-19 years,23.2,1303,249078,24.2,"per 1,000"
2014,Illinois,15-19 years,22.8,9591,249078,24.2,"per 1,000"
2014,Indiana,15-19 years,28,6223,249078,24.2,"per 1,000"
2014,Iowa,15-19 years,19.8,2048,249078,24.2,"per 1,000"
2014,Kansas,15-19 years,27.6,2674,249078,24.2,"per 1,000"
2014,Kentucky,15-19 years,35.3,4877,249078,24.2,"per 1,000"
2014,Louisiana,15-19 years,35.8,5270,249078,24.2,"per 1,000"
2014,Maine,15-19 years,16.5,655,249078,24.2,"per 1,000"
2014,Maryland,15-19 years,17.8,3379,249078,24.2,"per 1,000"
2014,Massachusetts,15-19 years,10.6,2404,249078,24.2,"per 1,000"
2014,Michigan,15-19 years,21.1,6967,249078,24.2,"per 1,000"
2014,Minnesota,15-19 years,15.5,2709,249078,24.2,"per 1,000"
2014,Mississippi,15-19 years,38,3853,249078,24.2,"per 1,000"
2014,Missouri,15-19 years,27.2,5232,249078,24.2,"per 1,000"
2014,Montana,15-19 years,26.4,807,249078,24.2,"per 1,000"
2014,Nebraska,15-19 years,22.2,1390,249078,24.2,"per 1,000"
2014,Nevada,15-19 years,28.5,2448,249078,24.2,"per 1,000"
2014,New Hampshire,15-19 years,11,484,249078,24.2,"per 1,000"
2014,New Jersey,15-19 years,13.1,3678,249078,24.2,"per 1,000"
2014,New Mexico,15-19 years,37.8,2543,249078,24.2,"per 1,000"
2014,New York,15-19 years,16.1,9954,249078,24.2,"per 1,000"
2014,North Carolina,15-19 years,25.9,8280,249078,24.2,"per 1,000"
2014,North Dakota,15-19 years,23.9,564,249078,24.2,"per 1,000"
2014,Ohio,15-19 years,25.1,9473,249078,24.2,"per 1,000"
2014,Oklahoma,15-19 years,38.5,4802,249078,24.2,"per 1,000"
2014,Oregon,15-19 years,20,2390,249078,24.2,"per 1,000"
2014,Pennsylvania,15-19 years,19.3,7892,249078,24.2,"per 1,000"
2014,Rhode Island,15-19 years,15.8,590,249078,24.2,"per 1,000"
2014,South Carolina,15-19 years,28.5,4297,249078,24.2,"per 1,000"
